Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	OptFreq	Zmax	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00044432	I:4969922-4972243	204	8	8	0.014706	536.01	10000	2649	536.01	1000	0	0.377501	I	4969922	4972243	2321	FALSE
WBGene00001237	X:1777306-1778146	204	6	5	0.004902	622.371	10000	4586	622.371	1000	0	0.218055	X	1777306	1778146	840	FALSE
WBGene00012227	II:14147341-14150131	204	23	23	0.047023	808.192	10000	6690	808.192	1000	0	0.149477	II	14147341	14150131	2790	FALSE
WBGene00012228	II:14142992-14143845	204	12	11	0.019608	820.717	10000	6513	820.717	1000	0	0.153539	II	14142992	14143845	853	FALSE
WBGene00012230	II:14133396-14142197,II:14133396-14136723,II:14133396-14135365	204	79	79	0.004902	775.136	10000	5169	775.136	1000	0	0.193461	II	14133396	14142197	8801	FALSE
WBGene00012231	I:13682421-13684340	204	17	17	0.034314	233.994	10000	1146	233.994	1000	0	0.8726	I	13682421	13684340	1919	FALSE
WBGene00012232	I:13680414-13681366	204	10	9	0.004902	120.724	10000	1050	120.724	1000	0	0.952381	I	13680414	13681366	952	FALSE
WBGene00012233	I:13676254-13677792	204	11	11	0.014706	487.719	10000	2349	487.719	1000	0	0.425713	I	13676254	13677792	1538	FALSE
WBGene00012234	I:13663484-13674964	204	124	124	0.031863	502.956	10000	2605	502.956	1000	0	0.383877	I	13663484	13674964	11480	FALSE
WBGene00012235	I:13685299-13687571	204	23	23	0.009804	160.628	10000	1036	160.628	1000	0	0.965251	I	13685299	13687571	2272	FALSE
WBGene00012236	I:13835148-13840047,I:13835148-13839987	204	36	35	0.04698	289.932	10000	1390	289.932	1000	0	0.719424	I	13835148	13840047	4899	FALSE
WBGene00012237	I:13840705-13841846	204	8	8	0.019608	525.331	10000	1963	525.331	1000	0	0.509424	I	13840705	13841846	1141	FALSE
WBGene00012238	I:13844728-13846926	204	20	20	0.004902	531.887	10000	2035	531.887	1000	0	0.4914	I	13844728	13846926	2198	FALSE
WBGene00012239	I:13841894-13842739	204	4	4	0.004902	819.653	10000	6155	819.653	977	23	0.160601	I	13841894	13842739	845	FALSE
WBGene00012240	I:13849617-13850868	204	9	9	0.004902	365.641	10000	1461	365.641	1000	0	0.684463	I	13849617	13850868	1251	FALSE
WBGene00012241	I:13854639-13859551,I:13854667-13859551	204	41	41	0.04902	81.6737	10000	1048	81.6737	1000	0	0.954198	I	13854639	13859551	4912	FALSE
WBGene00006382	I:13861471-13887653	204	287	287	0.004902	459.947	10000	2449	459.947	1000	0	0.40833	I	13861471	13887653	26182	FALSE
WBGene00195155	I:13853078-13853727	204	6	6	0.004902	792.9	10000	7119	792.9	1000	0	0.140469	I	13853078	13853727	649	FALSE
WBGene00021018	III:2428193-2429221,III:2428207-2429370	204	14	14	0.044118	1035.31	10000	8320	1035.31	1000	0	0.120192	III	2428193	2429221	1028	FALSE
WBGene00021019	III:2424354-2427738	204	179	179	0.044118	610.316	10000	2497	610.316	1000	0	0.400481	III	2424354	2427738	3384	FALSE
WBGene00021020	III:2418564-2423910,III:2418344-2423910,III:2418564-2423901	204	318	318	0.044118	583.197	10000	2153	583.197	1000	0	0.464468	III	2418564	2423910	5346	FALSE
WBGene00021021	III:2406291-2410975	204	71	71	0.02451	605.418	10000	2306	605.418	1000	0	0.433651	III	2406291	2410975	4684	FALSE
WBGene00021022	III:2411081-2418205	204	165	165	0.04902	727.591	10000	3376	727.591	1000	0	0.296209	III	2411081	2418205	7124	FALSE
WBGene00001814	I:489983-496154,I:491194-496154	204	50	50	0.004902	618.121	10000	2768	618.121	1000	0	0.361272	I	489983	496154	6171	FALSE
WBGene00021024	I:488604-489905	204	11	10	0.014706	407.27	10000	1794	407.27	1000	0	0.557414	I	488604	489905	1301	FALSE
WBGene00021025	I:477581-481954	204	44	44	0.044118	770.294	10000	5837	770.294	1000	0	0.171321	I	477581	481954	4373	FALSE
WBGene00021026	I:461994-462652	204	4	4	0.004902	780.847	10000	8677	780.847	999	1	0.11519	I	461994	462652	658	FALSE
WBGene00021027	I:462641-467131	204	38	38	0.004902	948.685	10000	9253	948.685	1000	0	0.108073	I	462641	467131	4490	FALSE
WBGene00021028	I:484125-487990	204	27	27	0.004902	791.32	10000	6871	791.32	1000	0	0.145539	I	484125	487990	3865	FALSE
WBGene00235387	I:471134-473890	204	32	32	0.047	580.367	10000	3769	580.367	1000	0	0.265322	I	471134	473890	2756	FALSE
WBGene00235388	I:482039-483880	204	22	22	0.004902	1030.09	10000	10000	1030.09	861	0	0.0861	I	482039	483880	1841	FALSE
WBGene00000228	V:12478412-12484452,V:12478412-12484452,V:12479737-12484452,V:12479737-12484452	204	39	39	0.04902	516.186	10000	1753	516.186	1000	0	0.570451	V	12478412	12484452	6040	FALSE
WBGene00012242	V:12484884-12486215	204	10	9	0.004902	461.498	10000	2027	461.498	1000	0	0.49334	V	12484884	12486215	1331	FALSE
WBGene00002133	V:12489459-12493262,V:12487469-12493262,V:12487265-12493262	204	43	42	0.004902	454.204	10000	2056	454.204	1000	0	0.486381	V	12489459	12493262	3803	FALSE
WBGene00012243	V:12494728-12497755	204	17	17	0.009804	812.137	10000	5306	812.137	1000	0	0.188466	V	12494728	12497755	3027	FALSE
WBGene00012244	V:12493239-12494622	204	11	11	0.019608	478.137	10000	1792	478.137	1000	0	0.558036	V	12493239	12494622	1383	FALSE
WBGene00012245	V:12498254-12503744,V:12499735-12503744,V:12498254-12503744	204	40	40	0.009804	500.461	10000	2211	500.461	1000	0	0.452284	V	12498254	12503744	5490	FALSE
WBGene00012246	V:19738416-19739393	204	18	18	0.02451	375.347	10000	1380	375.347	1000	0	0.724638	V	19738416	19739393	977	FALSE
WBGene00012247	V:19739689-19741098	204	40	40	0.047125	579.424	10000	3221	579.424	1000	0	0.310463	V	19739689	19741098	1409	FALSE
WBGene00012249	V:19743643-19745749	204	38	38	0.029412	813.562	10000	7045	813.562	1000	0	0.141945	V	19743643	19745749	2106	FALSE
WBGene00012250	V:19746151-19748499,V:19746667-19748540	204	46	46	0.004902	1173.89	10000	10000	1173.89	499	0	0.0499	V	19746151	19748499	2348	FALSE
WBGene00012251	V:19748986-19751212	204	50	50	0.019608	467.545	10000	1426	467.545	1000	0	0.701262	V	19748986	19751212	2226	FALSE
WBGene00012252	V:19735079-19737607	204	64	64	0.044118	550.058	10000	3154	550.058	1000	0	0.317058	V	19735079	19737607	2528	FALSE
WBGene00012253	V:19752400-19755363	204	102	102	0.026961	502.96	10000	3673	502.96	1000	0	0.272257	V	19752400	19755363	2963	FALSE
WBGene00012254	V:19757375-19758552,V:19756552-19758552	204	28	27	0.004902	474.981	10000	1961	474.981	1000	0	0.509944	V	19757375	19758552	1177	FALSE
WBGene00044153	X:11089215-11090871	204	11	10	0.019608	1054.93	10000	10000	1054.93	644	0	0.0644	X	11089215	11090871	1656	FALSE
WBGene00044151	X:11076181-11076687	204	2	2	0.047176	675.854	10000	4467	675.854	999	1	0.223752	X	11076181	11076687	506	FALSE
WBGene00012255	X:11059993-11061868,X:11060388-11061868,X:11059997-11061868	204	12	11	0.019608	790.245	10000	7371	790.245	1000	0	0.135667	X	11059993	11061868	1875	FALSE
WBGene00012256	X:11062131-11064540	204	14	14	0.047232	238.079	10000	1153	238.079	1000	0	0.867303	X	11062131	11064540	2409	FALSE
WBGene00012257	X:11065132-11066811	204	7	7	0.047335	659.911	10000	2455	659.911	1000	0	0.407332	X	11065132	11066811	1679	FALSE
WBGene00000166	X:11068526-11071925	204	29	28	0.004902	301.227	10000	1682	301.227	1000	0	0.59453	X	11068526	11071925	3399	FALSE
WBGene00012258	X:11073657-11076043,X:11073657-11076043	204	17	17	0.014706	260.377	10000	1195	260.377	1000	0	0.83682	X	11073657	11076043	2386	FALSE
WBGene00012259	X:11081028-11082435,X:11080677-11082435,X:11080694-11082435,X:11081028-11082435,X:11080677-11082435,X:11080694-11082435,X:11080677-11081852,X:11080677-11087474	204	66	66	0.014706	666.1	10000	4534	666.1	1000	0	0.220556	X	11081028	11082435	1407	FALSE
WBGene00012260	X:11084217-11085274	204	17	17	0.009804	826.615	10000	7707	826.615	1000	0	0.129752	X	11084217	11085274	1057	FALSE
WBGene00012261	X:11057435-11059794	204	12	12	0.004902	624.692	10000	4067	624.692	1000	0	0.245881	X	11057435	11059794	2359	FALSE
WBGene00012270	I:11638481-11640414	204	31	31	0.047335	616.785	10000	2063	616.785	1000	0	0.484731	I	11638481	11640414	1933	FALSE
WBGene00004275	I:11633001-11633732	204	9	9	0.004902	224.534	10000	1048	224.534	1000	0	0.954198	I	11633001	11633732	731	FALSE
WBGene00012265	I:11630063-11632866	204	52	52	0.009804	513.993	10000	2013	513.993	1000	0	0.496771	I	11630063	11632866	2803	FALSE
WBGene00012266	I:11634612-11636910	204	32	32	0.039216	287.914	10000	1105	287.914	1000	0	0.904977	I	11634612	11636910	2298	FALSE
WBGene00002205	I:11640686-11642206	204	20	20	0.009804	255.829	10000	1145	255.829	1000	0	0.873362	I	11640686	11642206	1520	FALSE
WBGene00012267	I:11652788-11654254	204	29	29	0.009804	706.693	10000	2811	706.693	1000	0	0.355745	I	11652788	11654254	1466	FALSE
WBGene00012268	I:11649981-11651912	204	19	19	0.009804	328.605	10000	1229	328.605	1000	0	0.81367	I	11649981	11651912	1931	FALSE
WBGene00012269	I:11642624-11645420	204	26	26	0.009804	604.734	10000	2084	604.734	1000	0	0.479846	I	11642624	11645420	2796	FALSE
WBGene00003599	II:595203-602120,II:595203-600840,II:595203-602084	204	315	315	0.009804	625.601	10000	2326	625.601	1000	0	0.429923	II	595203	602120	6917	FALSE
WBGene00021032	II:609614-611065	204	13	13	0.009804	706.425	10000	2754	706.425	1000	0	0.363108	II	609614	611065	1451	FALSE
WBGene00206417	II:607790-608316	204	37	37	0.029412	516.933	10000	2176	516.933	1000	0	0.459559	II	607790	608316	526	FALSE
WBGene00012276	V:12659704-12660330	204	2	2	0.004902	411.858	10000	1684	411.858	995	5	0.59234	V	12659704	12660330	626	FALSE
WBGene00012277	V:12658527-12659687,V:12658527-12659491	204	10	9	0.039216	456.13	10000	1902	456.13	1000	0	0.525762	V	12658527	12659687	1160	FALSE
WBGene00012279	V:12668218-12669683	204	8	8	0.004902	519.289	10000	1788	519.289	1000	0	0.559284	V	12668218	12669683	1465	FALSE
WBGene00006007	V:12670906-12672726,V:12670906-12672726	204	6	6	0.004902	1223.11	10000	10000	1223.11	286	0	0.0286	V	12670906	12672726	1820	FALSE
WBGene00195166	V:12656873-12658266	204	7	7	0.047416	319.027	10000	1379	319.027	1000	0	0.725163	V	12656873	12658266	1393	FALSE
WBGene00012271	III:10960242-10966996	204	63	62	0.047434	660.966	10000	5575	660.966	1000	0	0.179372	III	10960242	10966996	6754	FALSE
WBGene00012272	III:10969943-10981848	204	79	79	0.047429	737.024	10000	6697	737.024	1000	0	0.149321	III	10969943	10981848	11905	FALSE
WBGene00000668	III:10984554-10985608	204	3	3	0.047424	655.151	10000	3170	655.151	1000	0	0.315457	III	10984554	10985608	1054	FALSE
WBGene00000667	III:10982165-10983253	204	4	4	0.019608	445.992	10000	1454	445.992	1000	0	0.687758	III	10982165	10983253	1088	FALSE
WBGene00012273	III:10988132-10991919	204	36	36	0.019608	702.138	10000	4539	702.138	1000	0	0.220313	III	10988132	10991919	3787	FALSE
WBGene00012274	I:13033624-13045537,I:13035271-13045537,I:13039553-13045537,I:13043538-13045537,I:13042973-13045537,I:13033519-13045537,I:13033624-13043559,I:13033624-13045537	204	602	602	0.019608	423.946	10000	1618	423.946	1000	0	0.618047	I	13033624	13045537	11913	FALSE
WBGene00012275	I:13050444-13057435	204	183	183	0.009804	448.779	10000	1577	448.779	1000	0	0.634115	I	13050444	13057435	6991	FALSE
WBGene00003675	I:13056090-13062122,I:13056090-13059625	204	105	105	0.014706	557.599	10000	2026	557.599	1000	0	0.493583	I	13056090	13062122	6032	FALSE
WBGene00012280	V:11689421-11691691	204	6	6	0.02451	596.178	10000	1996	596.178	1000	0	0.501002	V	11689421	11691691	2270	FALSE
WBGene00012281	V:11687425-11689174	204	7	6	0.02451	959.712	10000	10000	959.712	675	0	0.0675	V	11687425	11689174	1749	FALSE
WBGene00000453	V:11701760-11705400	204	14	14	0.004902	1358.18	10000	10000	1358.18	249	0	0.0249	V	11701760	11705400	3640	FALSE
WBGene00006609	V:11709774-11715903,V:11709775-11715903,V:11709777-11713875	204	46	46	0.02451	675.065	10000	2939	675.065	1000	0	0.340252	V	11709774	11715903	6129	FALSE
WBGene00012282	V:11693098-11695697,V:11693098-11694258,V:11693098-11693382	204	13	13	0.02451	1120.35	10000	10000	1120.35	553	0	0.0553	V	11693098	11695697	2599	FALSE
WBGene00001692	IV:3439654-3440456	204	5	5	0.044118	562.916	10000	1626	562.916	1000	0	0.615006	IV	3439654	3440456	802	FALSE
WBGene00021033	IV:3436318-3437878	204	14	13	0.004902	270.673	10000	1205	270.673	1000	0	0.829876	IV	3436318	3437878	1560	FALSE
WBGene00001702	IV:3438311-3439502	204	15	15	0.039216	693.886	10000	2674	693.886	1000	0	0.373972	IV	3438311	3439502	1191	FALSE
WBGene00021034	I:3364026-3365857	204	8	8	0.009804	191.168	10000	1054	191.168	1000	0	0.948767	I	3364026	3365857	1831	FALSE
WBGene00021035	I:3367638-3368552	204	6	6	0.004902	344.067	10000	1271	344.067	1000	0	0.786782	I	3367638	3368552	914	FALSE
WBGene00021036	I:3374779-3402864,I:3374779-3383217,I:3374779-3383217,I:3374779-3386499,I:3376598-3402864	204	233	233	0.009804	489.592	10000	2606	489.592	1000	0	0.38373	I	3374779	3402864	28085	FALSE
WBGene00021037	I:3371754-3373906,I:3371754-3373732	204	23	23	0.014706	469.596	10000	2427	469.596	1000	0	0.412031	I	3371754	3373906	2152	FALSE
WBGene00021038	I:3368813-3371447	204	34	34	0.014706	431.394	10000	1983	431.394	1000	0	0.504286	I	3368813	3371447	2634	FALSE
WBGene00021039	I:3352462-3359433	204	59	59	0.004902	541.802	10000	2360	541.802	1000	0	0.423729	I	3352462	3359433	6971	FALSE
WBGene00195045	I:3362368-3363362	204	3	3	0.04741	614.222	10000	2128	614.222	1000	0	0.469925	I	3362368	3363362	994	FALSE
WBGene00021040	III:57701-58698	204	12	12	0.041667	678.935	10000	2624	678.935	1000	0	0.381098	III	57701	58698	997	FALSE
WBGene00000663	III:41060-42018,III:41061-42018	204	10	10	0.02451	259.667	10000	1120	259.667	1000	0	0.892857	III	41060	42018	958	FALSE
WBGene00021041	III:35453-39462	204	41	41	0.009804	722.905	10000	2588	722.905	1000	0	0.386399	III	35453	39462	4009	FALSE
WBGene00021042	III:59371-61145	204	31	31	0.029412	825.35	10000	5361	825.35	1000	0	0.186532	III	59371	61145	1774	FALSE
WBGene00021043	III:62886-66260,III:62886-66261,III:62886-66260,III:62886-65420,III:62886-66260,III:62886-66260,III:62898-66260,III:62898-66261	204	25	25	0.02451	1233.63	10000	10000	1233.63	279	0	0.0279	III	62886	66260	3374	FALSE
WBGene00012289	I:13418457-13423379	204	68	68	0.004902	492.949	10000	1741	492.949	1000	0	0.574383	I	13418457	13423379	4922	FALSE
WBGene00012290	I:13411796-13412879	204	12	12	0.004902	498.123	10000	1669	498.123	1000	0	0.599161	I	13411796	13412879	1083	FALSE
WBGene00219206	I:13411813-13412423	204	8	8	0.004902	629.41	10000	2317	629.41	1000	0	0.431593	I	13411813	13412423	610	FALSE
WBGene00012283	II:12443118-12444779	204	20	20	0.044118	594.24	10000	1777	594.24	1000	0	0.562746	II	12443118	12444779	1661	FALSE
WBGene00012285	II:12445331-12447769	204	24	24	0.039216	328.528	10000	1720	328.528	1000	0	0.581395	II	12445331	12447769	2438	FALSE
WBGene00005250	II:12448540-12449887	204	34	34	0.039216	265.684	10000	1643	265.684	1000	0	0.608643	II	12448540	12449887	1347	FALSE
WBGene00012286	II:12451592-12452854	204	31	31	0.047443	407.633	10000	2171	407.633	1000	0	0.460617	II	12451592	12452854	1262	FALSE
WBGene00012287	II:12453301-12454693	204	22	22	0.047438	95.0993	10000	1178	95.0993	1000	0	0.848896	II	12453301	12454693	1392	FALSE
WBGene00012288	II:12454953-12456733	204	14	14	0.039216	643.026	10000	2512	643.026	1000	0	0.398089	II	12454953	12456733	1780	FALSE
WBGene00043058	II:12450148-12451407	204	24	23	0.004902	560.62	10000	3647	560.62	1000	0	0.274198	II	12450148	12451407	1259	FALSE
WBGene00021044	X:1450767-1452646	204	9	9	0.029412	399.016	10000	1437	399.016	1000	0	0.695894	X	1450767	1452646	1879	FALSE
WBGene00021045	X:1435097-1435916	204	2	1	0.004902	411.858	10000	3077	411.858	979	21	0.321579	X	1435097	1435916	819	FALSE
WBGene00021046	X:1439275-1440263	204	3	3	0.04746	275.87	10000	1590	275.87	1000	0	0.628931	X	1439275	1440263	988	FALSE
WBGene00021047	X:1440521-1443395,X:1440521-1446643,X:1444301-1446625,X:1446321-1446643,X:1446287-1446694,X:1440521-1446576	204	38	38	0.004902	636.766	10000	3596	636.766	1000	0	0.278087	X	1440521	1443395	2874	FALSE
WBGene00021048	X:6272088-6273769,X:6272074-6273769,X:6272088-6273769,X:6272074-6273769	204	10	9	0.044118	310.313	10000	1542	310.313	1000	0	0.648508	X	6272088	6273769	1681	FALSE
WBGene00021049	X:6267048-6271033	204	17	17	0.029412	839.574	10000	4436	839.574	1000	0	0.225428	X	6267048	6271033	3985	FALSE
WBGene00021050	X:6252275-6253129,X:6252275-6253129	204	7	7	0.047441	260.64	10000	1719	260.64	1000	0	0.581734	X	6252275	6253129	854	FALSE
WBGene00021051	X:6263647-6266915	204	21	21	0.019608	820.775	10000	4955	820.775	1000	0	0.201816	X	6263647	6266915	3268	FALSE
WBGene00021052	II:4067557-4069771	204	12	12	0.009804	601.532	10000	2220	601.532	1000	0	0.45045	II	4067557	4069771	2214	FALSE
WBGene00021053	II:4058955-4061698	204	28	28	0.009804	658.894	10000	3248	658.894	1000	0	0.307882	II	4058955	4061698	2743	FALSE
WBGene00021054	II:4062356-4064057	204	23	22	0.029412	163.653	10000	1103	163.653	1000	0	0.906618	II	4062356	4064057	1701	FALSE
WBGene00021055	II:4055938-4057653	204	40	40	0.004902	299.47	10000	1648	299.47	1000	0	0.606796	II	4055938	4057653	1715	FALSE
WBGene00012291	V:14821852-14823373,V:14821852-14824453	204	25	25	0.014706	671.357	10000	3437	671.357	1000	0	0.290951	V	14821852	14823373	1521	FALSE
WBGene00004336	V:14829176-14831621,V:14829176-14831147,V:14829176-14847312,V:14829176-14838372,V:14829176-14830618,V:14829176-14847312,V:14829176-14838372,V:14829176-14834572	204	136	136	0.019608	418.283	10000	2143	418.283	1000	0	0.466636	V	14829176	14831621	2445	FALSE
WBGene00012293	V:14824663-14829533,V:14828637-14829533	204	28	28	0.004902	594.408	10000	4388	594.408	1000	0	0.227894	V	14824663	14829533	4870	FALSE
WBGene00021059	X:5849103-5851971	204	22	22	0.029412	553.306	10000	2220	553.306	1000	0	0.45045	X	5849103	5851971	2868	FALSE
WBGene00004245	X:5841591-5845988	204	16	16	0.029412	830.654	10000	3761	830.654	1000	0	0.265887	X	5841591	5845988	4397	FALSE
WBGene00021060	X:5838038-5839757	204	10	10	0.029412	679.535	10000	3169	679.535	1000	0	0.315557	X	5838038	5839757	1719	FALSE
WBGene00001984	X:5852033-5853369,X:5852033-5854254	204	20	20	0.034314	831.776	10000	6864	831.776	1000	0	0.145688	X	5852033	5853369	1336	FALSE
WBGene00012295	X:12014253-12016176	204	19	19	0.04742	915.607	10000	6994	915.607	1000	0	0.14298	X	12014253	12016176	1923	FALSE
WBGene00004859	X:11997526-12001345,X:11997524-12001345,X:11997524-12005092,X:11997526-12000627	204	94	94	0.004902	588.951	10000	2240	588.951	1000	0	0.446429	X	11997526	12001345	3819	FALSE
WBGene00021056	II:4471400-4473745	204	14	14	0.014706	549.702	10000	1988	549.702	1000	0	0.503018	II	4471400	4473745	2345	FALSE
WBGene00021057	II:4468169-4471037	204	19	19	0.009804	835.12	10000	6048	835.12	1000	0	0.165344	II	4468169	4471037	2868	FALSE
WBGene00021058	II:4461130-4467895	204	49	49	0.009804	820.189	10000	7329	820.189	1000	0	0.136444	II	4461130	4467895	6765	FALSE
WBGene00012299	X:12293766-12295547	204	3	3	0.047466	395.183	10000	2033	395.183	1000	0	0.491884	X	12293766	12295547	1781	FALSE
WBGene00012300	X:12296089-12296645	204	3	3	0.047461	648.376	10000	4521	648.376	1000	0	0.22119	X	12296089	12296645	556	FALSE
WBGene00012301	X:12298690-12300057	204	14	14	0.004902	437.523	10000	1436	437.523	1000	0	0.696379	X	12298690	12300057	1367	FALSE
WBGene00012302	X:12301589-12303293	204	18	18	0.039216	820.629	10000	7579	820.629	1000	0	0.131944	X	12301589	12303293	1704	FALSE
WBGene00012303	X:12300133-12301282	204	11	11	0.029412	937.974	10000	10000	937.974	942	0	0.0942	X	12300133	12301282	1149	FALSE
WBGene00012304	V:17733606-17739899	204	241	241	0.04902	441.164	10000	2533	441.164	1000	0	0.394789	V	17733606	17739899	6293	FALSE
WBGene00006692	V:17726799-17730381	204	154	154	0.04902	430.834	10000	2611	430.834	1000	0	0.382995	V	17726799	17730381	3582	FALSE
WBGene00001397	V:17723779-17726825	204	113	113	0.04902	584.223	10000	4129	584.223	1000	0	0.242189	V	17723779	17726825	3046	FALSE
WBGene00006137	V:17718946-17721293	204	69	69	0.04902	633.728	10000	4680	633.728	1000	0	0.213675	V	17718946	17721293	2347	FALSE
WBGene00006685	V:17710037-17714379	204	191	191	0.04902	438.151	10000	2624	438.151	1000	0	0.381098	V	17710037	17714379	4342	FALSE
WBGene00012305	V:17706113-17706875	204	20	20	0.029412	464.869	10000	3252	464.869	1000	0	0.307503	V	17706113	17706875	762	FALSE
WBGene00005254	V:17707183-17709823	204	28	28	0.004902	264.732	10000	1080	264.732	1000	0	0.925926	V	17707183	17709823	2640	FALSE
WBGene00001843	I:9049458-9055446	204	35	35	0.009804	743.204	10000	5953	743.204	1000	0	0.167983	I	9049458	9055446	5988	FALSE
WBGene00012296	I:9056293-9057822	204	8	8	0.004902	446.335	10000	2318	446.335	1000	0	0.431406	I	9056293	9057822	1529	FALSE
WBGene00012297	I:9058888-9060454	204	11	11	0.02451	578.494	10000	2581	578.494	1000	0	0.387447	I	9058888	9060454	1566	FALSE
WBGene00012298	I:9060483-9063160	204	14	13	0.029412	520.645	10000	2850	520.645	1000	0	0.350877	I	9060483	9063160	2677	FALSE
WBGene00004298	I:9065086-9070286	204	42	42	0.004902	603.358	10000	3030	603.358	1000	0	0.330033	I	9065086	9070286	5200	FALSE
WBGene00021061	III:642071-645529	204	27	27	0.004902	586.883	10000	2067	586.883	1000	0	0.483793	III	642071	645529	3458	FALSE
