snps	position	window	Td	swindow	ewindow	midwindow
1804	12339491	1804	-2.12035080510586	12339491	12347366	12343428.5
1805	12339624	1805	-2.11887314088188	12339624	12347393	12343508.5
1806	12339715	1806	-2.08435826839821	12339715	12347558	12343636.5
1807	12339736	1807	-2.0873015833159	12339736	12347598	12343667
1808	12339817	1808	-2.04828163697863	12339817	12347784	12343800.5
1809	12339855	1809	-2.05554982279577	12339855	12347819	12343837
1810	12339892	1810	-2.0628180086129	12339892	12347920	12343906
1811	12340135	1811	-2.1245795677631	12340135	12347937	12344036
1812	12340199	1812	-2.14285214731327	12340199	12348114	12344156.5
1813	12340354	1813	-2.15964706263947	12340354	12348150	12344252
1814	12340392	1814	-2.15964706263947	12340392	12348546	12344469
1815	12340513	1815	-2.15816939841549	12340513	12349037	12344775
1816	12340514	1816	-2.14257583611692	12340514	12349215	12344864.5
1817	12340666	1817	-2.14257583611692	12340666	12349275	12344970.5
1818	12340667	1818	-2.14257583611692	12340667	12349303	12344985
1819	12340829	1819	-2.14109817189294	12340829	12349322	12345075.5
1820	12341013	1820	-2.20285973104314	12341013	12349384	12345198.5
1821	12341021	1821	-2.20285973104314	12341021	12349530	12345275.5
1822	12341060	1822	-2.21244652820359	12341060	12349616	12345338
1823	12341085	1823	-2.27273042312981	12341085	12349752	12345418.5
1824	12341276	1824	-2.27564971098694	12341276	12349791	12345533.5
1825	12341278	1825	-2.2898857443643	12341278	12349846	12345562
1826	12341287	1826	-2.29572432007856	12341287	12349948	12345617.5
1827	12341434	1827	-2.30996035345591	12341434	12349973	12345703.5
1828	12341463	1828	-2.29584445538132	12341463	12350011	12345737
1829	12341500	1829	-2.28863633721557	12341500	12350508	12346004
1830	12341570	1830	-2.22835244228935	12341570	12350511	12346040.5
1831	12341586	1831	-2.22835244228935	12341586	12350611	12346098.5
1832	12341743	1832	-2.24246834036394	12341743	12350670	12346206.5
1833	12341808	1833	-2.18419070499385	12341808	12350713	12346260.5
1834	12341824	1834	-2.19978426729242	12341824	12350775	12346299.5
1835	12341845	1835	-2.20699238545817	12341845	12350776	12346310.5
1836	12341935	1836	-2.20699238545817	12341935	12350777	12346356
1837	12342026	1837	-2.2055147212342	12342026	12350941	12346483.5
1838	12342040	1838	-2.2055147212342	12342040	12350969	12346504.5
1839	12342083	1839	-2.2055147212342	12342083	12351005	12346544
1840	12342110	1840	-2.22110828353277	12342110	12351045	12346577.5
1841	12342163	1841	-2.21816496861509	12342163	12351111	12346637
1842	12342245	1842	-2.21816496861509	12342245	12351451	12346848
1843	12342257	1843	-2.21816496861509	12342257	12351485	12346871
1844	12342463	1844	-2.15873403433848	12342463	12351619	12347041
1845	12342467	1845	-2.15873403433848	12342467	12351620	12347043.5
1846	12342724	1846	-2.1572563701145	12342724	12351680	12347202
1847	12342749	1847	-2.1572563701145	12342749	12351711	12347230
1848	12342817	1848	-2.17001473926788	12342817	12351784	12347300.5
1849	12342896	1849	-2.21147343225122	12342896	12352058	12347477
1850	12342922	1850	-2.22015921464094	12342922	12352073	12347497.5
1851	12343057	1851	-2.22163687886492	12343057	12352106	12347581.5
1852	12343323	1852	-2.22015921464094	12343323	12352376	12347849.5
1853	12343429	1853	-2.22310252955862	12343429	12352554	12347991.5
1854	12343444	1854	-2.18996921305673	12343444	12352557	12348000.5
1855	12343547	1855	-2.18996921305673	12343547	12352577	12348062
1856	12343566	1856	-2.19144687728071	12343566	12352724	12348145
1857	12343598	1857	-2.19292454150469	12343598	12352804	12348201
1858	12343673	1858	-2.19440220572866	12343673	12352877	12348275
1859	12343797	1859	-2.20999576802724	12343797	12352960	12348378.5
1860	12343824	1860	-2.21868155041697	12343824	12352980	12348402
1861	12343999	1861	-2.21147343225122	12343999	12353107	12348553
1862	12344200	1862	-2.22706699454979	12344200	12353194	12348697
1863	12344226	1863	-2.22854465877377	12344226	12353213	12348719.5
1864	12344323	1864	-2.22706699454979	12344323	12353217	12348770
1865	12344615	1865	-2.22706699454979	12344615	12353239	12348927
1866	12344641	1866	-2.22558933032581	12344641	12353392	12349016.5
1867	12344798	1867	-2.22706699454979	12344798	12353512	12349155
1868	12344831	1868	-2.24266055684836	12344831	12353553	12349192
1869	12344983	1869	-2.24266055684836	12344983	12353638	12349310.5
1870	12345084	1870	-2.30147880108088	12345084	12353712	12349398
1871	12345149	1871	-2.30147880108088	12345149	12353984	12349566.5
1872	12345150	1872	-2.3000011368569	12345150	12354185	12349667.5
1873	12345154	1873	-2.21001979508779	12345154	12354285	12349719.5
1874	12345183	1874	-2.21001979508779	12345183	12354391	12349787
1875	12345347	1875	-2.21001979508779	12345347	12354450	12349898.5
1876	12345400	1876	-2.21001979508779	12345400	12354541	12349970.5
1877	12345477	1877	-2.21149745931177	12345477	12354565	12350021
1878	12345506	1878	-2.21149745931177	12345506	12354587	12350046.5
1879	12345536	1879	-2.21149745931177	12345536	12354714	12350125
1880	12345698	1880	-2.21149745931177	12345698	12354867	12350282.5
1881	12345734	1881	-2.21001979508779	12345734	12354886	12350310
1882	12345841	1882	-2.22413569316238	12345841	12355036	12350438.5
1883	12346097	1883	-2.21686750734525	12346097	12355132	12350614.5
1884	12346381	1884	-2.22413569316238	12346381	12355252	12350816.5
1885	12346491	1885	-2.2226580289384	12346491	12355317	12350904
1886	12346506	1886	-2.2226580289384	12346506	12355323	12350914.5
1887	12346507	1887	-2.22118036471442	12346507	12355336	12350921.5
1888	12346598	1888	-2.22118036471442	12346598	12355512	12351055
1889	12346643	1889	-2.22844855053156	12346643	12355513	12351078
1890	12346758	1890	-2.22844855053156	12346758	12355569	12351163.5
1891	12346849	1891	-2.22118036471442	12346849	12355575	12351212
1892	12346873	1892	-2.26020031105168	12346873	12355694	12351283.5
1893	12347072	1893	-2.25598356192472	12347072	12355698	12351385
1894	12347104	1894	-2.30905933868519	12347104	12355837	12351470.5
1895	12347108	1895	-2.30905933868519	12347108	12355873	12351490.5
1896	12347235	1896	-2.29346577638662	12347235	12356026	12351630.5
1897	12347239	1897	-2.29346577638662	12347239	12356054	12351646.5
1898	12347259	1898	-2.30067389455237	12347259	12356084	12351671.5
1899	12347282	1899	-2.26499370963191	12347282	12356196	12351739
1900	12347284	1900	-2.25666833315047	12347284	12356427	12351855.5
1901	12347285	1901	-2.25087781155732	12347285	12356428	12351856.5
1902	12347286	1902	-2.23676191348272	12347286	12356433	12351859.5
1903	12347366	1903	-2.17939730641363	12347366	12356437	12351901.5
1904	12347393	1904	-2.18379425849474	12347393	12356633	12352013
1905	12347558	1905	-2.18379425849474	12347558	12356758	12352158
1906	12347598	1906	-2.21683146675442	12347598	12356878	12352238
1907	12347784	1907	-2.21683146675442	12347784	12356890	12352337
1908	12347819	1908	-2.26453719548141	12347819	12356932	12352375.5
1909	12347920	1909	-2.25726900966428	12347920	12356985	12352452.5
1910	12347937	1910	-2.25726900966428	12347937	12357259	12352598
1911	12348114	1911	-2.25000082384715	12348114	12357269	12352691.5
1912	12348150	1912	-2.25000082384715	12348150	12357494	12352822
1913	12348546	1913	-2.23588492577256	12348546	12357555	12353050.5
1914	12349037	1914	-2.21629085789199	12349037	12357837	12353437
1915	12349215	1915	-2.21629085789199	12349215	12357903	12353559
1916	12349275	1916	-2.23188442019056	12349275	12357927	12353601
1917	12349303	1917	-2.23188442019056	12349303	12358053	12353678
1918	12349322	1918	-2.23188442019056	12349322	12358556	12353939
1919	12349384	1919	-2.23336208441454	12349384	12358562	12353973
1920	12349530	1920	-2.22609389859741	12349530	12358650	12354090
1921	12349616	1921	-2.22609389859741	12349616	12358656	12354136
1922	12349752	1922	-2.21918611868857	12349752	12358684	12354218
1923	12349791	1923	-2.21197800052282	12349791	12358787	12354289
1924	12349846	1924	-2.2134556647468	12349846	12358814	12354330
1925	12349948	1925	-2.2134556647468	12349948	12358911	12354429.5
1926	12349973	1926	-2.2134556647468	12349973	12358925	12354449
1927	12350011	1927	-2.19786210244822	12350011	12358951	12354481
1928	12350508	1928	-2.2134556647468	12350508	12358980	12354744
1929	12350511	1929	-2.20654788483795	12350511	12359048	12354779.5
1930	12350611	1930	-2.26830944398815	12350611	12359093	12354852
1931	12350670	1931	-2.26104125817102	12350670	12359140	12354905
1932	12350713	1932	-2.262518922395	12350713	12359220	12354966.5
1933	12350775	1933	-2.32079655776509	12350775	12359239	12355007
1934	12350776	1934	-2.30520299546652	12350776	12359347	12355061.5
1935	12350777	1935	-2.29799487730077	12350777	12359559	12355168
1936	12350941	1936	-2.3066806596905	12350941	12359719	12355330
1937	12350969	1937	-2.30815832391447	12350969	12359762	12355365.5
1938	12351005	1938	-2.3066806596905	12351005	12359827	12355416
1939	12351045	1939	-2.3066806596905	12351045	12359940	12355492.5
1940	12351111	1940	-2.30520299546652	12351111	12360088	12355599.5
1941	12351451	1941	-2.3081463103842	12351451	12360399	12355925
1942	12351485	1942	-2.30087812456707	12351485	12360480	12355982.5
1943	12351619	1943	-2.29508760297391	12351619	12360533	12356076
1944	12351620	1944	-2.34040263917593	12351620	12360646	12356133
1945	12351680	1945	-2.34040263917593	12351680	12360674	12356177
1946	12351711	1946	-2.34040263917593	12351711	12360881	12356296
1947	12351784	1947	-2.32628674110134	12351784	12360913	12356348.5
1948	12352058	1948	-2.27703126696871	12352058	12360941	12356499.5
1949	12352073	1949	-2.28429945278584	12352073	12360963	12356518
1950	12352106	1950	-2.28429945278584	12352106	12361017	12356561.5
1951	12352376	1951	-2.28429945278584	12352376	12361061	12356718.5
1952	12352554	1952	-2.28429945278584	12352554	12361115	12356834.5
1953	12352557	1953	-2.28429945278584	12352557	12361163	12356860
1954	12352577	1954	-2.31743276928774	12352577	12361172	12356874.5
1955	12352724	1955	-2.31743276928774	12352724	12361173	12356948.5
1956	12352804	1956	-2.31595510506376	12352804	12361204	12357004
1957	12352877	1957	-2.30036154276519	12352877	12361213	12357045
1958	12352960	1958	-2.24962840440858	12352960	12361239	12357099.5
1959	12352980	1959	-2.23814346946449	12352980	12361270	12357125
1960	12353107	1960	-2.23666580524051	12353107	12361274	12357190.5
1961	12353194	1961	-2.23526022219819	12353194	12361353	12357273.5
1962	12353213	1962	-2.22516885676614	12353213	12361359	12357286
1963	12353217	1963	-2.22516885676614	12353217	12361470	12357343.5
1964	12353239	1964	-2.21655515555807	12353239	12361500	12357369.5
1965	12353392	1965	-2.20646379012602	12353392	12361512	12357452
1966	12353512	1966	-2.20794145435	12353512	12361525	12357518.5
1967	12353553	1967	-2.19785008891795	12353553	12361592	12357572.5
1968	12353638	1968	-2.1877587234859	12353638	12361635	12357636.5
1969	12353712	1969	-2.17216516118732	12353712	12361671	12357691.5
1970	12353984	1970	-2.16087244272765	12353984	12361873	12357928.5
1971	12354185	1971	-2.15939477850367	12354185	12361886	12358035.5
1972	12354285	1972	-2.1507810772956	12354285	12361991	12358138
1973	12354391	1973	-2.22516885676614	12354391	12361998	12358194.5
1974	12354450	1974	-2.21648307437641	12354450	12362039	12358244.5
1975	12354541	1975	-2.20639170894436	12354541	12362123	12358332
1976	12354565	1976	-2.20491404472038	12354565	12362143	12358354
1977	12354587	1977	-2.19622826233065	12354587	12362263	12358425
1978	12354714	1978	-2.19622826233065	12354714	12362264	12358489
1979	12354867	1979	-2.1861368968986	12354867	12362347	12358607
1980	12354886	1980	-2.1861368968986	12354886	12362353	12358619.5
1981	12355036	1981	-2.13115096882421	12355036	12362361	12358698.5
1982	12355132	1982	-2.12253726761614	12355132	12362396	12358764
1983	12355252	1983	-2.11971408800122	12355252	12362403	12358827.5
1984	12355317	1984	-2.10962272256917	12355317	12362412	12358864.5
1985	12355323	1985	-2.1010090213611	12355323	12362443	12358883
1986	12355336	1986	-2.10248668558507	12355336	12362467	12358901.5
1987	12355512	1987	-2.093872984377	12355512	12362475	12358993.5
1988	12355513	1988	-2.08803440866275	12355513	12362539	12359026
1989	12355569	1989	-2.07934862627302	12355569	12362546	12359057.5
1990	12355575	1990	-2.06925726084097	12355575	12362547	12359061
1991	12355694	1991	-2.06643408122605	12355694	12362589	12359141.5
1992	12355698	1992	-2.06502849818373	12355698	12362621	12359159.5
1993	12355837	1993	-2.06924524731069	12355837	12362634	12359235.5
1994	12355873	1994	-2.06783966426837	12355873	12362649	12359261
1995	12356026	1995	-2.05774829883632	12356026	12362657	12359341.5
1996	12356054	1996	-2.06325049570284	12356054	12362660	12359357
1997	12356084	1997	-2.06177283147886	12356084	12362697	12359390.5
1998	12356196	1998	-2.05456471331311	12356196	12362715	12359455.5
1999	12356427	1999	-2.09024489823358	12356427	12362852	12359639.5
2000	12356428	2000	-2.0957470951001	12356428	12362908	12359668
2001	12356433	2001	-2.09292391548518	12356433	12363044	12359738.5
2002	12356437	2002	-2.10124929196662	12356437	12363059	12359748
2003	12356633	2003	-2.15291948568477	12356633	12363084	12359858.5
2004	12356758	2004	-2.14282812025272	12356758	12363107	12359932.5
2005	12356878	2005	-2.13421441904465	12356878	12363108	12359993
2006	12356890	2006	-2.13569208326863	12356890	12363119	12360004.5
2007	12356932	2007	-2.12560071783658	12356932	12363134	12360033
2008	12356985	2008	-2.12560071783658	12356985	12363208	12360096.5
2009	12357259	2009	-2.13286890365371	12357259	12363304	12360281.5
2010	12357269	2010	-2.12277753822166	12357269	12363325	12360297
2011	12357494	2011	-2.11995435860674	12357494	12363361	12360427.5
2012	12357555	2012	-2.11268617278961	12357555	12363368	12360461.5
1	7674863	1	-1.37612461802245	7674863	7685416	7680139.5
2	7674890	2	-1.37612461802245	7674890	7685613	7680251.5
3	7675006	3	-1.37612461802245	7675006	7685792	7680399
4	7675076	4	-1.3862159834545	7675076	7685861	7680468.5
5	7675110	5	-1.38666048407472	7675110	7685877	7680493.5
6	7675263	6	-1.30834428020385	7675263	7685895	7680579
7	7675420	7	-1.3184356456359	7675420	7686310	7680865
8	7675453	8	-1.31403869355479	7675453	7686349	7680901
9	7675734	9	-1.39617520005351	7675734	7686367	7681050.5
10	7675824	10	-1.39617520005351	7675824	7686415	7681119.5
11	7675828	11	-1.39323188513583	7675828	7686444	7681136
12	7676123	12	-1.39469753582953	7676123	7686472	7681297.5
13	7676376	13	-1.34544206169691	7676376	7686534	7681455
14	7676407	14	-1.34075678488917	7676407	7686587	7681497
15	7676410	15	-1.37691751102068	7676410	7686758	7681584
16	7676768	16	-1.42473136152016	7676768	7687118	7681943
17	7676798	17	-1.41604557913043	7676798	7687574	7682186
18	7676818	18	-1.41898889404811	7676818	7687703	7682260.5
19	7676953	19	-1.44118989799862	7676953	7687917	7682435
20	7677201	20	-1.44259548104094	7677201	7688368	7682784.5
21	7677352	21	-1.44111781681696	7677352	7688373	7682862.5
22	7677380	22	-1.44111781681696	7677380	7688408	7682894
23	7677432	23	-1.44111781681696	7677432	7688423	7682927.5
24	7677671	24	-1.35310669401315	7677671	7688427	7683049
25	7677681	25	-1.34442091162342	7677681	7688509	7683095
26	7677770	26	-1.34442091162342	7677770	7688630	7683200
27	7677851	27	-1.33580721041535	7677851	7688642	7683246.5
28	7677923	28	-1.3257158449833	7677923	7688667	7683295
29	7678106	29	-1.24181334953397	7678106	7688766	7683436
30	7678139	30	-1.24181334953397	7678139	7688796	7683467.5
31	7678530	31	-1.24181334953397	7678530	7688805	7683667.5
32	7678599	32	-1.23172198410192	7678599	7689044	7683821.5
33	7678647	33	-1.23172198410192	7678647	7689050	7683848.5
34	7678695	34	-1.24181334953397	7678695	7689061	7683878
35	7678746	35	-1.24475666445165	7678746	7689310	7684028
36	7678770	36	-1.2548480298837	7678770	7689385	7684077.5
37	7678771	37	-1.20511201454003	7678771	7689413	7684092
38	7678800	38	-1.20511201454003	7678800	7689571	7684185.5
39	7678837	39	-1.20805532945771	7678837	7689661	7684249
40	7678865	40	-1.21099864437539	7678865	7690125	7684495
41	7679070	41	-1.19140457649483	7679070	7690293	7684681.5
42	7679106	42	-1.28118168824924	7679106	7690356	7684731
43	7679143	43	-1.28118168824924	7679143	7690381	7684762
44	7679270	44	-1.27534311253499	7679270	7690415	7684842.5
45	7679350	45	-1.26525174710294	7679350	7690619	7684984.5
46	7679508	46	-1.26525174710294	7679508	7690686	7685097
47	7679603	47	-1.25516038167089	7679603	7690928	7685265.5
48	7679744	48	-1.16686093414045	7679744	7690978	7685361
49	7679775	49	-1.16686093414045	7679775	7690982	7685378.5
50	7679802	50	-1.07708382238603	7679802	7691038	7685420
51	7679831	51	-1.16706516415515	7679831	7691067	7685449
52	7679918	52	-1.1771565295872	7679918	7691072	7685495
53	7679926	53	-1.16706516415515	7679926	7691126	7685526
54	7679999	54	-1.1663803929294	7679999	7691218	7685608.5
55	7680093	55	-1.16932370784708	7680093	7691512	7685802.5
56	7680163	56	-1.1678460436231	7680163	7691702	7685932.5
57	7680177	57	-1.20989339958998	7680177	7692158	7686167.5
